id	name	icon	grade	link	chronicle
29468	Soul Avatar - Dulcinel	br_aga_local2009_e_i00	None	https://mw2.wiki/item/29468-soul-avatar-dulcinel/eternal	eternal
29469	Soul Avatar - Chimeros	br_aga_local2009_d_i00	None	https://mw2.wiki/item/29469-soul-avatar-chimeros/eternal	eternal
29470	Soul Avatar - Niveri	br_aga_local2009_c_i00	None	https://mw2.wiki/item/29470-soul-avatar-niveri/eternal	eternal
29471	Soul Avatar - Hamell	br_aga_local2009_h_i00	None	https://mw2.wiki/item/29471-soul-avatar-hamell/eternal	eternal
29472	Soul Avatar - Joriya	br_aga_local2009_g_i00	None	https://mw2.wiki/item/29472-soul-avatar-joriya/eternal	eternal
29473	Soul Avatar - Ralmak	br_aga_local2009_i_i00	None	https://mw2.wiki/item/29473-soul-avatar-ralmak/eternal	eternal
29474	Soul Avatar - Goras	br_aga_local2009_j_i00	None	https://mw2.wiki/item/29474-soul-avatar-goras/eternal	eternal
29475	Soul Avatar - Vensar	br_aga_local2009_l_i00	None	https://mw2.wiki/item/29475-soul-avatar-vensar/eternal	eternal
29476	Soul Avatar - Kiela	br_aga_local2009_k_i00	None	https://mw2.wiki/item/29476-soul-avatar-kiela/eternal	eternal
29477	Agathion - Pirate Captain Uthanka	br_aga_uthanka_i00	None	https://mw2.wiki/item/29477-agathion-pirate-captain-uthanka/eternal	eternal
29478	Agathion - GriffinWind Walk	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29478-agathion-griffin/eternal	eternal
29479	Agathion - Hussar (Poland)Test Agathion	etc_rbracelet_aga_agit_i00	None	https://mw2.wiki/item/29479-agathion-hussar-poland/eternal	eternal
29480	Agathion - Pirate Captain Uthanka	br_aga_uthanka_i00	None	https://mw2.wiki/item/29480-agathion-pirate-captain-uthanka/eternal	eternal
29481	Agathion - Pirate Captain Uthanka7-day	br_aga_uthanka_i00	None	https://mw2.wiki/item/29481-agathion-pirate-captain-uthanka/eternal	eternal
29482	Agathion - Van Halter's Memory	br_aga_tiger_grandma_i00	None	https://mw2.wiki/item/29482-agathion-van-halters-memory/eternal	eternal
29483	Agathion - Anakim	g_agathion_anakim	None	https://mw2.wiki/item/29483-agathion-anakim/eternal	eternal
29484	Agathion - Pegasus	br_aga_pegasus_i00	None	https://mw2.wiki/item/29484-agathion-pegasus/eternal	eternal
29485	Agathion - VirgoStage 1	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29485-agathion-virgo/eternal	eternal
29486	Agathion - VirgoStage 2	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29486-agathion-virgo/eternal	eternal
29487	Agathion - VirgoStage 3	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29487-agathion-virgo/eternal	eternal
29488	Agathion - VirgoStage 4	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29488-agathion-virgo/eternal	eternal
29489	Agathion - VirgoStage 5	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29489-agathion-virgo/eternal	eternal
29490	Agathion - VirgoStage 6	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29490-agathion-virgo/eternal	eternal
29491	Agathion - VirgoStage 7	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29491-agathion-virgo/eternal	eternal
29492	Agathion - VirgoStage 8	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29492-agathion-virgo/eternal	eternal
29493	Agathion - VirgoStage 9	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29493-agathion-virgo/eternal	eternal
29494	Agathion - VirgoStage 10	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29494-agathion-virgo/eternal	eternal
29495	Agathion - VirgoStage 11	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29495-agathion-virgo/eternal	eternal
29496	Agathion - VirgoStage 12	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29496-agathion-virgo/eternal	eternal
29497	Agathion - CapricornStage 1	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29497-agathion-capricorn/eternal	eternal
29498	Agathion - CapricornStage 2	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29498-agathion-capricorn/eternal	eternal
29499	Agathion - CapricornStage 3	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29499-agathion-capricorn/eternal	eternal
29500	Agathion - CapricornStage 4	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29500-agathion-capricorn/eternal	eternal
29501	Agathion - CapricornStage 5	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29501-agathion-capricorn/eternal	eternal
29502	Agathion - CapricornStage 6	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29502-agathion-capricorn/eternal	eternal
29503	Agathion - CapricornStage 7	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29503-agathion-capricorn/eternal	eternal
29504	Agathion - CapricornStage 8	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29504-agathion-capricorn/eternal	eternal
29505	Agathion - CapricornStage 9	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29505-agathion-capricorn/eternal	eternal
29506	Agathion - CapricornStage 10	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29506-agathion-capricorn/eternal	eternal
29507	Agathion - CapricornStage 11	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29507-agathion-capricorn/eternal	eternal
29508	Agathion - CapricornStage 12	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29508-agathion-capricorn/eternal	eternal
29509	Agathion - LibraStage 1	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29509-agathion-libra/eternal	eternal
29510	Agathion - LibraStage 2	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29510-agathion-libra/eternal	eternal
29511	Agathion - LibraStage 3	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29511-agathion-libra/eternal	eternal
29512	Agathion - LibraStage 4	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29512-agathion-libra/eternal	eternal
29513	Agathion - LibraStage 5	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29513-agathion-libra/eternal	eternal
29514	Agathion - LibraStage 6	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29514-agathion-libra/eternal	eternal
29515	Agathion - LibraStage 7	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29515-agathion-libra/eternal	eternal
29516	Agathion - LibraStage 8	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29516-agathion-libra/eternal	eternal
29517	Agathion - LibraStage 9	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29517-agathion-libra/eternal	eternal
29518	Agathion - LibraStage 10	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29518-agathion-libra/eternal	eternal
29519	Agathion - LibraStage 11	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29519-agathion-libra/eternal	eternal
29520	Agathion - LibraStage 12	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29520-agathion-libra/eternal	eternal
29521	Agathion - AriesStage 1	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29521-agathion-aries/eternal	eternal
29522	Agathion - AriesStage 2	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29522-agathion-aries/eternal	eternal
29523	Agathion - AriesStage 3	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29523-agathion-aries/eternal	eternal
29524	Agathion - AriesStage 4	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29524-agathion-aries/eternal	eternal
29525	Agathion - AriesStage 5	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29525-agathion-aries/eternal	eternal
29526	Agathion - AriesStage 6	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29526-agathion-aries/eternal	eternal
29527	Agathion - AriesStage 7	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29527-agathion-aries/eternal	eternal
29528	Agathion - AriesStage 8	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29528-agathion-aries/eternal	eternal
29529	Agathion - AriesStage 9	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29529-agathion-aries/eternal	eternal
29530	Agathion - AriesStage 10	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29530-agathion-aries/eternal	eternal
29531	Agathion - AriesStage 11	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29531-agathion-aries/eternal	eternal
29532	Agathion - AriesStage 12	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29532-agathion-aries/eternal	eternal
29533	Agathion - TaurusStage 1	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29533-agathion-taurus/eternal	eternal
29534	Agathion - TaurusStage 2	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29534-agathion-taurus/eternal	eternal
29535	Agathion - TaurusStage 3	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29535-agathion-taurus/eternal	eternal
29536	Agathion - TaurusStage 4	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29536-agathion-taurus/eternal	eternal
29537	Agathion - TaurusStage 5	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29537-agathion-taurus/eternal	eternal
29538	Agathion - TaurusStage 6	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29538-agathion-taurus/eternal	eternal
29539	Agathion - TaurusStage 7	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29539-agathion-taurus/eternal	eternal
29540	Agathion - TaurusStage 8	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29540-agathion-taurus/eternal	eternal
29541	Agathion - TaurusStage 9	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29541-agathion-taurus/eternal	eternal
29542	Agathion - TaurusStage 10	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29542-agathion-taurus/eternal	eternal
29543	Agathion - TaurusStage 11	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29543-agathion-taurus/eternal	eternal
29544	Agathion - TaurusStage 12	accessary_lbracelet_sign_agathion_april_i00	None	https://mw2.wiki/item/29544-agathion-taurus/eternal	eternal
29545	Agathion - LeoStage 1	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29545-agathion-leo/eternal	eternal
29546	Agathion - LeoStage 2	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29546-agathion-leo/eternal	eternal
29547	Agathion - LeoStage 3	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29547-agathion-leo/eternal	eternal
29548	Agathion - LeoStage 4	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29548-agathion-leo/eternal	eternal
29549	Agathion - LeoStage 5	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29549-agathion-leo/eternal	eternal
29550	Agathion - LeoStage 6	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29550-agathion-leo/eternal	eternal
29551	Agathion - LeoStage 7	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29551-agathion-leo/eternal	eternal
29552	Agathion - LeoStage 8	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29552-agathion-leo/eternal	eternal
29553	Agathion - LeoStage 9	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29553-agathion-leo/eternal	eternal
29554	Agathion - LeoStage 10	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29554-agathion-leo/eternal	eternal
29555	Agathion - LeoStage 11	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29555-agathion-leo/eternal	eternal
29556	Agathion - LeoStage 12	accessary_lbracelet_sign_agathion_july_i00	None	https://mw2.wiki/item/29556-agathion-leo/eternal	eternal
29557	Agathion - GeminiStage 1	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29557-agathion-gemini/eternal	eternal
29558	Agathion - GeminiStage 2	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29558-agathion-gemini/eternal	eternal
29559	Agathion - GeminiStage 3	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29559-agathion-gemini/eternal	eternal
29560	Agathion - GeminiStage 4	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29560-agathion-gemini/eternal	eternal
29561	Agathion - GeminiStage 5	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29561-agathion-gemini/eternal	eternal
29562	Agathion - GeminiStage 6	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29562-agathion-gemini/eternal	eternal
29563	Agathion - GeminiStage 7	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29563-agathion-gemini/eternal	eternal
29564	Agathion - GeminiStage 8	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29564-agathion-gemini/eternal	eternal
29565	Agathion - GeminiStage 9	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29565-agathion-gemini/eternal	eternal
29566	Agathion - GeminiStage 10	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29566-agathion-gemini/eternal	eternal
29567	Agathion - GeminiStage 11	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29567-agathion-gemini/eternal	eternal
29568	Agathion - GeminiStage 12	accessary_lbracelet_sign_agathion_may_i00	None	https://mw2.wiki/item/29568-agathion-gemini/eternal	eternal
29569	Agathion - ScorpioStage 1	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29569-agathion-scorpio/eternal	eternal
29570	Agathion - ScorpioStage 2	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29570-agathion-scorpio/eternal	eternal
29571	Agathion - ScorpioStage 3	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29571-agathion-scorpio/eternal	eternal
29572	Agathion - ScorpioStage 4	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29572-agathion-scorpio/eternal	eternal
29573	Agathion - ScorpioStage 5	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29573-agathion-scorpio/eternal	eternal
29574	Agathion - ScorpioStage 6	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29574-agathion-scorpio/eternal	eternal
29575	Agathion - ScorpioStage 7	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29575-agathion-scorpio/eternal	eternal
29576	Agathion - ScorpioStage 8	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29576-agathion-scorpio/eternal	eternal
29577	Agathion - ScorpioStage 9	accessary_lbracelet_sign_agathion_oct_i00	None	https://mw2.wiki/item/29577-agathion-scorpio/eternal	eternal
29589	Agathion - AquariusStage 9	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29589-agathion-aquarius/eternal	eternal
29590	Agathion - AquariusStage 10	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29590-agathion-aquarius/eternal	eternal
29591	Agathion - AquariusStage 11	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29591-agathion-aquarius/eternal	eternal
29592	Agathion - AquariusStage 12	accessary_lbracelet_sign_agathion_jan_i00	None	https://mw2.wiki/item/29592-agathion-aquarius/eternal	eternal
29593	Agathion - PiscesStage 1	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29593-agathion-pisces/eternal	eternal
29594	Agathion - PiscesStage 2	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29594-agathion-pisces/eternal	eternal
29595	Agathion - PiscesStage 3	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29595-agathion-pisces/eternal	eternal
29596	Agathion - PiscesStage 4	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29596-agathion-pisces/eternal	eternal
29597	Agathion - PiscesStage 5	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29597-agathion-pisces/eternal	eternal
29598	Agathion - PiscesStage 6	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29598-agathion-pisces/eternal	eternal
29599	Agathion - PiscesStage 7	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29599-agathion-pisces/eternal	eternal
29600	Agathion - PiscesStage 8	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29600-agathion-pisces/eternal	eternal
29601	Agathion - PiscesStage 9	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29601-agathion-pisces/eternal	eternal
29602	Agathion - PiscesStage 10	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29602-agathion-pisces/eternal	eternal
29603	Agathion - PiscesStage 11	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29603-agathion-pisces/eternal	eternal
29604	Agathion - PiscesStage 12	accessary_lbracelet_sign_agathion_feb_i00	None	https://mw2.wiki/item/29604-agathion-pisces/eternal	eternal
29605	Agathion - SagittariusStage 1	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29605-agathion-sagittarius/eternal	eternal
29606	Agathion - SagittariusStage 2	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29606-agathion-sagittarius/eternal	eternal
29607	Agathion - SagittariusStage 3	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29607-agathion-sagittarius/eternal	eternal
29608	Agathion - SagittariusStage 4	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29608-agathion-sagittarius/eternal	eternal
29609	Agathion - SagittariusStage 5	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29609-agathion-sagittarius/eternal	eternal
29610	Agathion - SagittariusStage 6	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29610-agathion-sagittarius/eternal	eternal
29611	Agathion - SagittariusStage 7	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29611-agathion-sagittarius/eternal	eternal
29612	Agathion - SagittariusStage 8	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29612-agathion-sagittarius/eternal	eternal
29613	Agathion - SagittariusStage 9	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29613-agathion-sagittarius/eternal	eternal
29614	Agathion - SagittariusStage 10	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29614-agathion-sagittarius/eternal	eternal
29615	Agathion - SagittariusStage 11	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29615-agathion-sagittarius/eternal	eternal
29616	Agathion - SagittariusStage 12	accessary_lbracelet_sign_agathion_nov_i00	None	https://mw2.wiki/item/29616-agathion-sagittarius/eternal	eternal
29617	Agathion - CancerStage 1	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29617-agathion-cancer/eternal	eternal
29618	Agathion - CancerStage 2	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29618-agathion-cancer/eternal	eternal
29619	Agathion - CancerStage 3	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29619-agathion-cancer/eternal	eternal
29620	Agathion - CancerStage 4	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29620-agathion-cancer/eternal	eternal
29621	Agathion - CancerStage 5	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29621-agathion-cancer/eternal	eternal
29622	Agathion - CancerStage 6	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29622-agathion-cancer/eternal	eternal
29623	Agathion - CancerStage 7	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29623-agathion-cancer/eternal	eternal
29624	Agathion - CancerStage 8	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29624-agathion-cancer/eternal	eternal
29625	Agathion - CancerStage 9	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29625-agathion-cancer/eternal	eternal
29626	Agathion - CancerStage 10	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29626-agathion-cancer/eternal	eternal
29627	Agathion - CancerStage 11	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29627-agathion-cancer/eternal	eternal
29628	Agathion - CancerStage 12	accessary_lbracelet_sign_agathion_june_i00	None	https://mw2.wiki/item/29628-agathion-cancer/eternal	eternal
29629	Agathion - Three-headed Dragon	br_aga_threehead_i00	None	https://mw2.wiki/item/29629-agathion-three-headed-dragon/eternal	eternal
29630	Agathion - Twinkling VirgoStage 1	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29630-agathion-twinkling-virgo/eternal	eternal
29631	Agathion - Twinkling VirgoStage 2	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29631-agathion-twinkling-virgo/eternal	eternal
29632	Agathion - Twinkling VirgoStage 3	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29632-agathion-twinkling-virgo/eternal	eternal
29633	Agathion - Twinkling VirgoStage 4	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29633-agathion-twinkling-virgo/eternal	eternal
29634	Agathion - Twinkling VirgoStage 5	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29634-agathion-twinkling-virgo/eternal	eternal
29635	Agathion - Twinkling VirgoStage 6	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29635-agathion-twinkling-virgo/eternal	eternal
29636	Agathion - Twinkling VirgoStage 7	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29636-agathion-twinkling-virgo/eternal	eternal
29637	Agathion - Twinkling VirgoStage 8	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29637-agathion-twinkling-virgo/eternal	eternal
29638	Agathion - Twinkling VirgoStage 9	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29638-agathion-twinkling-virgo/eternal	eternal
29639	Agathion - Twinkling VirgoStage 10	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29639-agathion-twinkling-virgo/eternal	eternal
29640	Agathion - Twinkling VirgoStage 11	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29640-agathion-twinkling-virgo/eternal	eternal
29641	Agathion - Twinkling VirgoStage 12	accessary_sign_agathion_april_aug_i00	None	https://mw2.wiki/item/29641-agathion-twinkling-virgo/eternal	eternal
29642	Agathion - Twinkling CapricornStage 1	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29642-agathion-twinkling-capricorn/eternal	eternal
29643	Agathion - Twinkling CapricornStage 2	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29643-agathion-twinkling-capricorn/eternal	eternal
29644	Agathion - Twinkling CapricornStage 3	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29644-agathion-twinkling-capricorn/eternal	eternal
29645	Agathion - Twinkling CapricornStage 4	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29645-agathion-twinkling-capricorn/eternal	eternal
29646	Agathion - Twinkling CapricornStage 5	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29646-agathion-twinkling-capricorn/eternal	eternal
29647	Agathion - Twinkling CapricornStage 6	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29647-agathion-twinkling-capricorn/eternal	eternal
29648	Agathion - Twinkling CapricornStage 7	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29648-agathion-twinkling-capricorn/eternal	eternal
29649	Agathion - Twinkling CapricornStage 8	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29649-agathion-twinkling-capricorn/eternal	eternal
29650	Agathion - Twinkling CapricornStage 9	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29650-agathion-twinkling-capricorn/eternal	eternal
29651	Agathion - Twinkling CapricornStage 10	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29651-agathion-twinkling-capricorn/eternal	eternal
29652	Agathion - Twinkling CapricornStage 11	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29652-agathion-twinkling-capricorn/eternal	eternal
29653	Agathion - Twinkling CapricornStage 12	accessary_lbracelet_sign_agathion_dec_i00	None	https://mw2.wiki/item/29653-agathion-twinkling-capricorn/eternal	eternal
29654	Agathion - Twinkling LibraStage 1	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29654-agathion-twinkling-libra/eternal	eternal
29655	Agathion - Twinkling LibraStage 2	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29655-agathion-twinkling-libra/eternal	eternal
29656	Agathion - Twinkling LibraStage 3	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29656-agathion-twinkling-libra/eternal	eternal
29657	Agathion - Twinkling LibraStage 4	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29657-agathion-twinkling-libra/eternal	eternal
29658	Agathion - Twinkling LibraStage 5	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29658-agathion-twinkling-libra/eternal	eternal
29659	Agathion - Twinkling LibraStage 6	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29659-agathion-twinkling-libra/eternal	eternal
29660	Agathion - Twinkling LibraStage 7	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29660-agathion-twinkling-libra/eternal	eternal
29661	Agathion - Twinkling LibraStage 8	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29661-agathion-twinkling-libra/eternal	eternal
29662	Agathion - Twinkling LibraStage 9	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29662-agathion-twinkling-libra/eternal	eternal
29663	Agathion - Twinkling LibraStage 10	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29663-agathion-twinkling-libra/eternal	eternal
29664	Agathion - Twinkling LibraStage 11	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29664-agathion-twinkling-libra/eternal	eternal
29665	Agathion - Twinkling LibraStage 12	accessary_sign_agathion_april_sep_i00	None	https://mw2.wiki/item/29665-agathion-twinkling-libra/eternal	eternal
29666	Agathion - Twinkling AriesStage 1	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29666-agathion-twinkling-aries/eternal	eternal
29667	Agathion - Twinkling AriesStage 2	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29667-agathion-twinkling-aries/eternal	eternal
29668	Agathion - Twinkling AriesStage 3	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29668-agathion-twinkling-aries/eternal	eternal
29669	Agathion - Twinkling AriesStage 4	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29669-agathion-twinkling-aries/eternal	eternal
29670	Agathion - Twinkling AriesStage 5	accessory_lbracelet_march_i00	None	https://mw2.wiki/item/29670-agathion-twinkling-aries/eternal	eternal
