id	name	icon	grade	link	chronicle
7967	Recruit Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/7967-recruit-posting-ticket-spearmobile/lu4	lu4
7968	Recruit Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/7968-recruit-posting-ticket-bowmobile/lu4	lu4
7969	Recruit Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/7969-recruit-posting-ticket-clericmobile/lu4	lu4
7970	Recruit Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/7970-recruit-posting-ticket-wizardmobile/lu4	lu4
7971	Nephilim Warrior Posting Ticket	mticket_sword_move_i00	None	https://mw2.wiki/item/7971-nephilim-warrior-posting-ticket/lu4	lu4
7972	Nephilim Shaman Posting Ticket	mticket_wizard_move_i00	None	https://mw2.wiki/item/7972-nephilim-shaman-posting-ticket/lu4	lu4
7973	Mercenary Posting Ticket (Sword/Stationary)	mticket_sword_fix_i00	None	https://mw2.wiki/item/7973-mercenary-posting-ticket-swordstationary/lu4	lu4
7974	Mercenary Posting Ticket (Spear/Stationary)	mticket_pole_fix_i00	None	https://mw2.wiki/item/7974-mercenary-posting-ticket-spearstationary/lu4	lu4
7975	Mercenary Posting Ticket (Bow/Stationary)	mticket_bow_fix_i00	None	https://mw2.wiki/item/7975-mercenary-posting-ticket-bowstationary/lu4	lu4
7976	Mercenary Posting Ticket (Cleric/Stationary)	mticket_cleric_fix_i00	None	https://mw2.wiki/item/7976-mercenary-posting-ticket-clericstationary/lu4	lu4
7977	Mercenary Posting Ticket (Wizard/Stationary)	mticket_wizard_fix_i00	None	https://mw2.wiki/item/7977-mercenary-posting-ticket-wizardstationary/lu4	lu4
7978	Mercenary Posting Ticket (Sword/Mobile)	mticket_sword_move_i00	None	https://mw2.wiki/item/7978-mercenary-posting-ticket-swordmobile/lu4	lu4
7979	Mercenary Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/7979-mercenary-posting-ticket-spearmobile/lu4	lu4
7980	Mercenary Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/7980-mercenary-posting-ticket-bowmobile/lu4	lu4
7981	Mercenary Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/7981-mercenary-posting-ticket-clericmobile/lu4	lu4
7982	Mercenary Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/7982-mercenary-posting-ticket-wizardmobile/lu4	lu4
7983	Mercenary Posting Ticket (Teleporter1)	mticket_teleporter_fix_i00	None	https://mw2.wiki/item/7983-mercenary-posting-ticket-teleporter1/lu4	lu4
7984	Mercenary Posting Ticket (Teleporter2)	mticket_teleporter_fix_i00	None	https://mw2.wiki/item/7984-mercenary-posting-ticket-teleporter2/lu4	lu4
7985	Mercenary Posting Ticket (Teleporter3)	mticket_teleporter_fix_i00	None	https://mw2.wiki/item/7985-mercenary-posting-ticket-teleporter3/lu4	lu4
7986	Mercenary Posting Ticket (Teleporter4)	mticket_teleporter_fix_i00	None	https://mw2.wiki/item/7986-mercenary-posting-ticket-teleporter4/lu4	lu4
7987	Mercenary Posting Ticket (Teleporter5)	mticket_teleporter_fix_i00	None	https://mw2.wiki/item/7987-mercenary-posting-ticket-teleporter5/lu4	lu4
7988	Greater Mercenary Posting Ticket (Sword/Stationary)	mticket_sword_fix_i00	None	https://mw2.wiki/item/7988-greater-mercenary-posting-ticket-swordstationary/lu4	lu4
7989	Greater Mercenary Posting Ticket (Spear/Stationary)	mticket_pole_fix_i00	None	https://mw2.wiki/item/7989-greater-mercenary-posting-ticket-spearstationary/lu4	lu4
7990	Greater Mercenary Posting Ticket (Bow/Stationary)	mticket_bow_fix_i00	None	https://mw2.wiki/item/7990-greater-mercenary-posting-ticket-bowstationary/lu4	lu4
7991	Greater Mercenary Posting Ticket (Cleric/Stationary)	mticket_cleric_fix_i00	None	https://mw2.wiki/item/7991-greater-mercenary-posting-ticket-clericstationary/lu4	lu4
7992	Greater Mercenary Posting Ticket (Wizard/Stationary)	mticket_wizard_fix_i00	None	https://mw2.wiki/item/7992-greater-mercenary-posting-ticket-wizardstationary/lu4	lu4
7993	Greater Mercenary Posting Ticket (Sword/Mobile)	mticket_sword_move_i00	None	https://mw2.wiki/item/7993-greater-mercenary-posting-ticket-swordmobile/lu4	lu4
7994	Greater Mercenary Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/7994-greater-mercenary-posting-ticket-spearmobile/lu4	lu4
7995	Greater Mercenary Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/7995-greater-mercenary-posting-ticket-bowmobile/lu4	lu4
7996	Greater Mercenary Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/7996-greater-mercenary-posting-ticket-clericmobile/lu4	lu4
7997	Greater Mercenary Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/7997-greater-mercenary-posting-ticket-wizardmobile/lu4	lu4
7998	Dawn Mercenary Posting Ticket (Sword/Stationary)	mticket_sword_fix_i00	None	https://mw2.wiki/item/7998-dawn-mercenary-posting-ticket-swordstationary/lu4	lu4
7999	Dawn Mercenary Posting Ticket (Spear/Stationary)	mticket_pole_fix_i00	None	https://mw2.wiki/item/7999-dawn-mercenary-posting-ticket-spearstationary/lu4	lu4
8000	Dawn Mercenary Posting Ticket (Bow/Stationary)	mticket_bow_fix_i00	None	https://mw2.wiki/item/8000-dawn-mercenary-posting-ticket-bowstationary/lu4	lu4
8001	Dawn Mercenary Posting Ticket (Cleric/Stationary)	mticket_cleric_fix_i00	None	https://mw2.wiki/item/8001-dawn-mercenary-posting-ticket-clericstationary/lu4	lu4
8002	Dawn Mercenary Posting Ticket (Wizard/Stationary)	mticket_wizard_fix_i00	None	https://mw2.wiki/item/8002-dawn-mercenary-posting-ticket-wizardstationary/lu4	lu4
8003	Dawn Mercenary Posting Ticket (Sword/Mobile)	mticket_sword_move_i00	None	https://mw2.wiki/item/8003-dawn-mercenary-posting-ticket-swordmobile/lu4	lu4
8004	Dawn Mercenary Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/8004-dawn-mercenary-posting-ticket-spearmobile/lu4	lu4
8005	Dawn Mercenary Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/8005-dawn-mercenary-posting-ticket-bowmobile/lu4	lu4
8006	Dawn Mercenary Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/8006-dawn-mercenary-posting-ticket-clericmobile/lu4	lu4
8007	Dawn Mercenary Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/8007-dawn-mercenary-posting-ticket-wizardmobile/lu4	lu4
8008	Greater Recruit Posting Ticket (Sword/Stationary)	mticket_sword_fix_i00	None	https://mw2.wiki/item/8008-greater-recruit-posting-ticket-swordstationary/lu4	lu4
8009	Greater Recruit Posting Ticket (Spear/Stationary)	mticket_pole_fix_i00	None	https://mw2.wiki/item/8009-greater-recruit-posting-ticket-spearstationary/lu4	lu4
8010	Greater Recruit Posting Ticket (Bow/Stationary)	mticket_bow_fix_i00	None	https://mw2.wiki/item/8010-greater-recruit-posting-ticket-bowstationary/lu4	lu4
8011	Greater Recruit Posting Ticket (Cleric/Stationary)	mticket_cleric_fix_i00	None	https://mw2.wiki/item/8011-greater-recruit-posting-ticket-clericstationary/lu4	lu4
8012	Greater Recruit Posting Ticket (Wizard/Stationary)	mticket_wizard_fix_i00	None	https://mw2.wiki/item/8012-greater-recruit-posting-ticket-wizardstationary/lu4	lu4
8013	Greater Recruit Posting Ticket (Sword/Mobile)	mticket_sword_move_i00	None	https://mw2.wiki/item/8013-greater-recruit-posting-ticket-swordmobile/lu4	lu4
8014	Greater Recruit Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/8014-greater-recruit-posting-ticket-spearmobile/lu4	lu4
8015	Greater Recruit Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/8015-greater-recruit-posting-ticket-bowmobile/lu4	lu4
8016	Greater Recruit Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/8016-greater-recruit-posting-ticket-clericmobile/lu4	lu4
8017	Greater Recruit Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/8017-greater-recruit-posting-ticket-wizardmobile/lu4	lu4
8018	Recruit Posting Ticket (Sword/Stationary)	mticket_sword_fix_i00	None	https://mw2.wiki/item/8018-recruit-posting-ticket-swordstationary/lu4	lu4
8019	Recruit Posting Ticket (Spear/Stationary)	mticket_pole_fix_i00	None	https://mw2.wiki/item/8019-recruit-posting-ticket-spearstationary/lu4	lu4
8020	Recruit Posting Ticket (Bow/Stationary)	mticket_bow_fix_i00	None	https://mw2.wiki/item/8020-recruit-posting-ticket-bowstationary/lu4	lu4
8021	Recruit Posting Ticket (Cleric/Stationary)	mticket_cleric_fix_i00	None	https://mw2.wiki/item/8021-recruit-posting-ticket-clericstationary/lu4	lu4
8022	Recruit Posting Ticket (Wizard/Stationary)	mticket_wizard_fix_i00	None	https://mw2.wiki/item/8022-recruit-posting-ticket-wizardstationary/lu4	lu4
8023	Recruit Posting Ticket (Sword/Mobile)	mticket_sword_move_i00	None	https://mw2.wiki/item/8023-recruit-posting-ticket-swordmobile/lu4	lu4
8024	Recruit Posting Ticket (Spear/Mobile)	mticket_pole_move_i00	None	https://mw2.wiki/item/8024-recruit-posting-ticket-spearmobile/lu4	lu4
8025	Recruit Posting Ticket (Bow/Mobile)	mticket_bow_move_i00	None	https://mw2.wiki/item/8025-recruit-posting-ticket-bowmobile/lu4	lu4
8026	Recruit Posting Ticket (Cleric/Mobile)	mticket_cleric_move_i00	None	https://mw2.wiki/item/8026-recruit-posting-ticket-clericmobile/lu4	lu4
8027	Recruit Posting Ticket (Wizard/Mobile)	mticket_wizard_move_i00	None	https://mw2.wiki/item/8027-recruit-posting-ticket-wizardmobile/lu4	lu4
8028	Nephilim Warrior Posting Ticket	mticket_sword_move_i00	None	https://mw2.wiki/item/8028-nephilim-warrior-posting-ticket/lu4	lu4
8029	Nephilim Shaman Posting Ticket	mticket_wizard_move_i00	None	https://mw2.wiki/item/8029-nephilim-shaman-posting-ticket/lu4	lu4
8030	Hot Spring Nectar	etc_hot_spring_nectar_i00	None	https://mw2.wiki/item/8030-hot-spring-nectar/lu4	lu4
8031	Hot Spring Mineral Water	etc_hot_spring_mineral_i00	None	https://mw2.wiki/item/8031-hot-spring-mineral-water/lu4	lu4
8032	Hot Spring Water	etc_hot_spring_fountain_i00	None	https://mw2.wiki/item/8032-hot-spring-water/lu4	lu4
8033	Hot Spring Sulfur	etc_hot_spring_sulfur_i00	None	https://mw2.wiki/item/8033-hot-spring-sulfur/lu4	lu4
8034	Rainbow Springs Clan Hall War Decree	etc_hs_agit_war_joining_certificate_i00	None	https://mw2.wiki/item/8034-rainbow-springs-clan-hall-war-decree/lu4	lu4
8035	Hot Spring Letter A	etc_alphabet_a_i00	None	https://mw2.wiki/item/8035-hot-spring-letter-a/lu4	lu4
8036	Hot Spring Letter B	etc_alphabet_b_i00	None	https://mw2.wiki/item/8036-hot-spring-letter-b/lu4	lu4
8037	Hot Spring Letter C	etc_alphabet_c_i00	None	https://mw2.wiki/item/8037-hot-spring-letter-c/lu4	lu4
8038	Hot Spring Letter D	etc_alphabet_d_i00	None	https://mw2.wiki/item/8038-hot-spring-letter-d/lu4	lu4
8039	Hot Spring Letter E	etc_alphabet_e_i00	None	https://mw2.wiki/item/8039-hot-spring-letter-e/lu4	lu4
8040	Hot Spring Letter F	etc_alphabet_f_i00	None	https://mw2.wiki/item/8040-hot-spring-letter-f/lu4	lu4
8041	Hot Spring Letter G	etc_alphabet_g_i00	None	https://mw2.wiki/item/8041-hot-spring-letter-g/lu4	lu4
8042	Hot Spring Letter H	etc_alphabet_h_i00	None	https://mw2.wiki/item/8042-hot-spring-letter-h/lu4	lu4
8043	Hot Spring Letter I	etc_alphabet_i_i00	None	https://mw2.wiki/item/8043-hot-spring-letter-i/lu4	lu4
8044	Hot Spring Letter J	N/A	None	https://mw2.wiki/item/8044-hot-spring-letter-j/lu4	lu4
8045	Hot Spring Letter K	etc_alphabet_k_i00	None	https://mw2.wiki/item/8045-hot-spring-letter-k/lu4	lu4
8046	Hot Spring Letter L	etc_alphabet_l_i00	None	https://mw2.wiki/item/8046-hot-spring-letter-l/lu4	lu4
8047	Hot Spring Letter N	etc_alphabet_n_i00	None	https://mw2.wiki/item/8047-hot-spring-letter-n/lu4	lu4
8048	Hot Spring Letter O	etc_alphabet_o_i00	None	https://mw2.wiki/item/8048-hot-spring-letter-o/lu4	lu4
8049	Hot Spring Letter P	etc_alphabet_p_i00	None	https://mw2.wiki/item/8049-hot-spring-letter-p/lu4	lu4
8050	Hot Spring Letter R	etc_alphabet_r_i00	None	https://mw2.wiki/item/8050-hot-spring-letter-r/lu4	lu4
8051	Hot Spring Letter S	etc_alphabet_s_i00	None	https://mw2.wiki/item/8051-hot-spring-letter-s/lu4	lu4
8052	Hot Spring letter T	etc_alphabet_t_i00	None	https://mw2.wiki/item/8052-hot-spring-letter-t/lu4	lu4
8053	Hot Spring Letter U	etc_alphabet_u_i00	None	https://mw2.wiki/item/8053-hot-spring-letter-u/lu4	lu4
8054	Hot Spring Letter W	etc_alphabet_w_i00	None	https://mw2.wiki/item/8054-hot-spring-letter-w/lu4	lu4
8055	Hot Spring Letter Y	etc_alphabet_y_i00	None	https://mw2.wiki/item/8055-hot-spring-letter-y/lu4	lu4
8056	Key of Splendor Room	etc_old_key_i02	None	https://mw2.wiki/item/8056-key-of-splendor-room/lu4	lu4
8057	Silver Hemocyte	etc_lesser_potion_clear_i00	None	https://mw2.wiki/item/8057-silver-hemocyte/lu4	lu4
8058	Lockup Research Report	etc_magic_book_blue_i00	None	https://mw2.wiki/item/8058-lockup-research-report/lu4	lu4
8059	Research Report	etc_magic_book_blue_i00	None	https://mw2.wiki/item/8059-research-report/lu4	lu4
8060	Key of Enigma	etc_key_i00	None	https://mw2.wiki/item/8060-key-of-enigma/lu4	lu4
8061	Scribbled Memo	etc_memopad_i00	None	https://mw2.wiki/item/8061-scribbled-memo/lu4	lu4
8062	Blood of Maille Lizardman	etc_lesser_potion_purple_i00	None	https://mw2.wiki/item/8062-blood-of-maille-lizardman/lu4	lu4
8063	Leg of King Araneid	etc_sting_b_i00	None	https://mw2.wiki/item/8063-leg-of-king-araneid/lu4	lu4
8064	Visitor's Mark	etc_red_rose_i00	None	https://mw2.wiki/item/8064-visitors-mark/lu4	lu4
8065	Faded Visitor's Mark	etc_white_rose_i00	None	https://mw2.wiki/item/8065-faded-visitors-mark/lu4	lu4
8066	Necromancer's Heart	etc_bodypart_heart_i00	None	https://mw2.wiki/item/8066-necromancers-heart/lu4	lu4
8067	Pagan's Mark	etc_totem_necklace_red_i00	None	https://mw2.wiki/item/8067-pagans-mark/lu4	lu4
8068	Pagan Totem	etc_totem_necklace_green_i00	None	https://mw2.wiki/item/8068-pagan-totem/lu4	lu4
8069	Monk's Scripture	etc_magic_book_white_i00	None	https://mw2.wiki/item/8069-monks-scripture/lu4	lu4
8070	Water Bottle	etc_potion_yellow_i00	None	https://mw2.wiki/item/8070-water-bottle/lu4	lu4
8071	Bottle of water from the Holy Grail	etc_potion_yellow_i00	None	https://mw2.wiki/item/8071-bottle-of-water-from-the-holy-grail/lu4	lu4
8072	Antelope Skin	etc_leather_brown_i00	None	https://mw2.wiki/item/8072-antelope-skin/lu4	lu4
8073	Frintezza's Magic Force Field Removal Scroll	etc_scroll_gray_i00	None	https://mw2.wiki/item/8073-frintezzas-magic-force-field-removal-scroll/lu4	lu4
8074	Watching Eyes	etc_eyeball_i00	None	https://mw2.wiki/item/8074-watching-eyes/lu4	lu4
8075	Roughly Hewn Rock Golem Shard	etc_debris_i00	None	https://mw2.wiki/item/8075-roughly-hewn-rock-golem-shard/lu4	lu4
8076	Delu Lizardman's Scale	etc_scale_of_medusa_green_i00	None	https://mw2.wiki/item/8076-delu-lizardmans-scale/lu4	lu4
8077	Silver Ice Crystal	etc_broken_crystal_silver_i00	None	https://mw2.wiki/item/8077-silver-ice-crystal/lu4	lu4
8078	Black Ice Crystal	etc_gem_black_i00	None	https://mw2.wiki/item/8078-black-ice-crystal/lu4	lu4
8079	Misa's Letter	etc_letter_red_i00	None	https://mw2.wiki/item/8079-misas-letter/lu4	lu4
8080	Rafforty's Letter	etc_letter_envelope_i00	None	https://mw2.wiki/item/8080-raffortys-letter/lu4	lu4
8081	Piece of Tablet	etc_broken_tablet_fragment_i00	None	https://mw2.wiki/item/8081-piece-of-tablet/lu4	lu4
8082	Report Piece	etc_piece_of_report_i00	None	https://mw2.wiki/item/8082-report-piece/lu4	lu4
8083	Scout's Memo	etc_piece_of_report_i00	None	https://mw2.wiki/item/8083-scouts-memo/lu4	lu4
8084	Crystal of Purity	etc_crystal_ball_white_i00	None	https://mw2.wiki/item/8084-crystal-of-purity/lu4	lu4
8085	Fang of Stakato	etc_fang_red_i00	None	https://mw2.wiki/item/8085-fang-of-stakato/lu4	lu4
8086	Box Containing the Fire of Holy Spirit	etc_jewel_box_i00	None	https://mw2.wiki/item/8086-box-containing-the-fire-of-holy-spirit/lu4	lu4
8087	Cursed Doll	etc_totem_red_i00	None	https://mw2.wiki/item/8087-cursed-doll/lu4	lu4
8088	Orc Grave Goods	etc_orcish_talisman_i00	None	https://mw2.wiki/item/8088-orc-grave-goods/lu4	lu4
8089	Cursed Grave Goods	etc_totem_black_i00	None	https://mw2.wiki/item/8089-cursed-grave-goods/lu4	lu4
8090	Electric Wave Detector	weapon_the_staff_of_hero_i00	None	https://mw2.wiki/item/8090-electric-wave-detector/lu4	lu4
8091	Electric Wave Detector	weapon_the_staff_of_hero_i01	None	https://mw2.wiki/item/8091-electric-wave-detector/lu4	lu4
8092	Telescope Golem's Corpse	etc_debris_i00	None	https://mw2.wiki/item/8092-telescope-golems-corpse/lu4	lu4
8093	Golem's Dispatcher	etc_mechanic_box_i00	None	https://mw2.wiki/item/8093-golems-dispatcher/lu4	lu4
8094	Storage Medium	etc_calculator_i00	None	https://mw2.wiki/item/8094-storage-medium/lu4	lu4
8095	Storage Medium	etc_calculator_i00	None	https://mw2.wiki/item/8095-storage-medium/lu4	lu4
8096	Ginzu Golem's Black Box	etc_mechanic_box_i00	None	https://mw2.wiki/item/8096-ginzu-golems-black-box/lu4	lu4
8097	X-688	etc_map_ivory_i00	None	https://mw2.wiki/item/8097-x-688/lu4	lu4
8098	Supplying Goods for Railroad Worker	etc_squares_wood_i00	None	https://mw2.wiki/item/8098-supplying-goods-for-railroad-worker/lu4	lu4
8099	Thief Guild's Mark	etc_fang_ivory_i00	None	https://mw2.wiki/item/8099-thief-guilds-mark/lu4	lu4
8100	Destroyed Golem Shards	etc_debris_i00	None	https://mw2.wiki/item/8100-destroyed-golem-shards/lu4	lu4
8101	Dwarf's Favor	etc_letter_white_i00	None	https://mw2.wiki/item/8101-dwarfs-favor/lu4	lu4
8102	Pa'agrian SwordFocus	weapon_sword_of_paagrio_i01	C	https://mw2.wiki/item/8102-paagrian-sword/lu4	lu4
8103	Pa'agrian SwordHealth	weapon_sword_of_paagrio_i01	C	https://mw2.wiki/item/8103-paagrian-sword/lu4	lu4
8104	Pa'agrian SwordHaste	weapon_sword_of_paagrio_i01	C	https://mw2.wiki/item/8104-paagrian-sword/lu4	lu4
8105	Guardian SwordFocus	weapon_guardians_sword_i01	B	https://mw2.wiki/item/8105-guardian-sword/lu4	lu4
8106	Guardian SwordHealth	weapon_guardians_sword_i01	B	https://mw2.wiki/item/8106-guardian-sword/lu4	lu4
8107	Guardian SwordHaste	weapon_guardians_sword_i01	B	https://mw2.wiki/item/8107-guardian-sword/lu4	lu4
8108	Infernal MasterHaste	weapon_inferno_master_i01	A	https://mw2.wiki/item/8108-infernal-master/lu4	lu4
8109	Infernal MasterCritical Damage	weapon_inferno_master_i01	A	https://mw2.wiki/item/8109-infernal-master/lu4	lu4
8110	Infernal MasterFocus	weapon_inferno_master_i01	A	https://mw2.wiki/item/8110-infernal-master/lu4	lu4
8111	Mysterious SwordAcumen	weapon_mystery_sword_i01	C	https://mw2.wiki/item/8111-mysterious-sword/lu4	lu4
8112	Mysterious Swordonversion	weapon_mystery_sword_i01	C	https://mw2.wiki/item/8112-mysterious-sword/lu4	lu4
8113	Mysterious SwordMagic Weakness	weapon_mystery_sword_i01	C	https://mw2.wiki/item/8113-mysterious-sword/lu4	lu4
8114	Ecliptic SwordEmpower	weapon_sword_of_eclipse_i01	C	https://mw2.wiki/item/8114-ecliptic-sword/lu4	lu4
8115	Ecliptic SwordAcumen	weapon_sword_of_eclipse_i01	C	https://mw2.wiki/item/8115-ecliptic-sword/lu4	lu4
8116	Ecliptic SwordMagic Silence	weapon_sword_of_eclipse_i01	C	https://mw2.wiki/item/8116-ecliptic-sword/lu4	lu4
8117	Wizard's TearAcumen	weapon_tears_of_wizard_i01	B	https://mw2.wiki/item/8117-wizards-tear/lu4	lu4
8118	Wizard's TearHaste	weapon_tears_of_wizard_i01	B	https://mw2.wiki/item/8118-wizards-tear/lu4	lu4
8119	Wizard's TearConversion	weapon_tears_of_wizard_i01	B	https://mw2.wiki/item/8119-wizards-tear/lu4	lu4
8120	Dwarven HammerHealth	weapon_dwarven_hammer_i01	C	https://mw2.wiki/item/8120-dwarven-hammer/lu4	lu4
8121	Dwarven HammerHaste	weapon_dwarven_hammer_i01	C	https://mw2.wiki/item/8121-dwarven-hammer/lu4	lu4
8122	Dwarven HammerRsk. Focus	weapon_dwarven_hammer_i01	C	https://mw2.wiki/item/8122-dwarven-hammer/lu4	lu4
8123	Karik HornFocus	weapon_horn_of_karik_i01	C	https://mw2.wiki/item/8123-karik-horn/lu4	lu4
8124	Karik HornHaste	weapon_horn_of_karik_i01	C	https://mw2.wiki/item/8124-karik-horn/lu4	lu4
8125	Karik HornRsk. Focus	weapon_horn_of_karik_i01	C	https://mw2.wiki/item/8125-karik-horn/lu4	lu4
8126	Destroyer HammerHealth	weapon_hammer_of_destroyer_i01	A	https://mw2.wiki/item/8126-destroyer-hammer/lu4	lu4
8127	Destroyer HammerHaste	weapon_hammer_of_destroyer_i01	A	https://mw2.wiki/item/8127-destroyer-hammer/lu4	lu4
8128	Destroyer HammerRsk. Focus	weapon_hammer_of_destroyer_i01	A	https://mw2.wiki/item/8128-destroyer-hammer/lu4	lu4
8129	Ice Storm HammerFocus	weapon_ice_storm_hammer_i01	B	https://mw2.wiki/item/8129-ice-storm-hammer/lu4	lu4
8130	Ice Storm HammerRsk. Focus	weapon_ice_storm_hammer_i01	B	https://mw2.wiki/item/8130-ice-storm-hammer/lu4	lu4
8131	Ice Storm HammerHealth	weapon_ice_storm_hammer_i01	B	https://mw2.wiki/item/8131-ice-storm-hammer/lu4	lu4
8132	Star usterHealth	weapon_star_buster_i01	B	https://mw2.wiki/item/8132-star-buster/lu4	lu4
8133	Star usterHaste	weapon_star_buster_i01	B	https://mw2.wiki/item/8133-star-buster/lu4	lu4
8134	Star usterRsk. Focus	weapon_star_buster_i01	B	https://mw2.wiki/item/8134-star-buster/lu4	lu4
8135	Doom CrusherHealth	weapon_doom_crusher_i01	A	https://mw2.wiki/item/8135-doom-crusher/lu4	lu4
8136	Doom CrusherRsk. Focus	weapon_doom_crusher_i01	A	https://mw2.wiki/item/8136-doom-crusher/lu4	lu4
8137	Doom CrusherRsk. Haste	weapon_doom_crusher_i01	A	https://mw2.wiki/item/8137-doom-crusher/lu4	lu4
8138	Ecliptic Axeonversion	weapon_eclipse_axe_i01	C	https://mw2.wiki/item/8138-ecliptic-axe/lu4	lu4
8139	Ecliptic AxeM. Atk.	weapon_eclipse_axe_i01	C	https://mw2.wiki/item/8139-ecliptic-axe/lu4	lu4
8140	Ecliptic AxeMagic Hold	weapon_eclipse_axe_i01	C	https://mw2.wiki/item/8140-ecliptic-axe/lu4	lu4
8141	Spell reakerAcumen	weapon_spell_breaker_i01	B	https://mw2.wiki/item/8141-spell-breaker/lu4	lu4
8142	Spell reakerMental Shield	spell_breaker_magic_mental_shield	B	https://mw2.wiki/item/8142-spell-breaker/lu4	lu4
8143	Spell reakerHealth	weapon_spell_breaker_i01	B	https://mw2.wiki/item/8143-spell-breaker/lu4	lu4
8144	Kaim Vanul's onesMana Up	weapon_bone_of_kaim_vanul_i01	B	https://mw2.wiki/item/8144-kaim-vanuls-bones/lu4	lu4
8145	Kaim Vanul's onesAcumen	weapon_bone_of_kaim_vanul_i01	B	https://mw2.wiki/item/8145-kaim-vanuls-bones/lu4	lu4
8146	Kaim Vanul's onesConversion	weapon_bone_of_kaim_vanul_i01	B	https://mw2.wiki/item/8146-kaim-vanuls-bones/lu4	lu4
8147	Spiritual EyeMana Up	weapon_eye_of_soul_i01	A	https://mw2.wiki/item/8147-spiritual-eye/lu4	lu4
8148	Spiritual EyeMagic Poison	weapon_eye_of_soul_i01	A	https://mw2.wiki/item/8148-spiritual-eye/lu4	lu4
8149	Spiritual Eyecumen	weapon_eye_of_soul_i01	A	https://mw2.wiki/item/8149-spiritual-eye/lu4	lu4
8150	Flaming Dragon Skullcumen	weapon_dragon_flame_head_i01	A	https://mw2.wiki/item/8150-flaming-dragon-skull/lu4	lu4
8151	Flaming Dragon SkullM. tk.	weapon_dragon_flame_head_i01	A	https://mw2.wiki/item/8151-flaming-dragon-skull/lu4	lu4
8152	Flaming Dragon SkullMagic Silence	weapon_dragon_flame_head_i01	A	https://mw2.wiki/item/8152-flaming-dragon-skull/lu4	lu4
8153	Adventurer's Guide Book	etc_spell_books_blue_i00	None	https://mw2.wiki/item/8153-adventurers-guide-book/lu4	lu4
8154	Herb of Life	N/A	None	https://mw2.wiki/item/8154-herb-of-life/lu4	lu4
8155	Herb of Mana	N/A	None	https://mw2.wiki/item/8155-herb-of-mana/lu4	lu4
8156	Herb of Power	N/A	None	https://mw2.wiki/item/8156-herb-of-power/lu4	lu4
8157	Herb of Magic	N/A	None	https://mw2.wiki/item/8157-herb-of-magic/lu4	lu4
8158	Memento Mori (C-Grade)	etc_raid_a_i02	None	https://mw2.wiki/item/8158-memento-mori-c-grade/lu4	lu4
8159	Memento Mori (B-Grade)	etc_raid_a_i01	None	https://mw2.wiki/item/8159-memento-mori-b-grade/lu4	lu4
8160	Memento Mori (A-Grade)	etc_raid_a_i00	None	https://mw2.wiki/item/8160-memento-mori-a-grade/lu4	lu4
8161	Dragon Heart (C-Grade)	etc_raid_b_i02	None	https://mw2.wiki/item/8161-dragon-heart-c-grade/lu4	lu4
8162	Dragon Heart (B-Grade)	etc_raid_b_i01	None	https://mw2.wiki/item/8162-dragon-heart-b-grade/lu4	lu4
8163	Dragon Heart (A-Grade)	etc_raid_b_i00	None	https://mw2.wiki/item/8163-dragon-heart-a-grade/lu4	lu4
8164	Earth Egg (C-Grade)	etc_raid_c_i02	None	https://mw2.wiki/item/8164-earth-egg-c-grade/lu4	lu4
8165	Earth Egg (B-Grade)	etc_raid_c_i01	None	https://mw2.wiki/item/8165-earth-egg-b-grade/lu4	lu4
8166	Earth Egg (A-Grade)	etc_raid_c_i00	None	https://mw2.wiki/item/8166-earth-egg-a-grade/lu4	lu4
8167	Nonliving Nucleus (C-Grade)	etc_raid_d_i02	None	https://mw2.wiki/item/8167-nonliving-nucleus-c-grade/lu4	lu4
