skill_id	skill_name	skill_icon	skill_level	skill_description	skill_link	chronicle	type	uses	cooldown_time	can_it_be_used_at_the_olympiad	attribute	trait	range_min	range_max	available_for	duration
4209	Heal	skill0000	10	BOSS Heal	https://mw2.wiki/skill/4209-heal/10/lu4	lu4	Active (attack)	131	8.0	True	No Attribute	none	700.0	1200.0		
4209	Heal	skill0000	11	BOSS Heal	https://mw2.wiki/skill/4209-heal/11/lu4	lu4	Active (attack)	131	8.0	True	No Attribute	none	700.0	1200.0		
4209	Heal	skill0000	12	BOSS Heal	https://mw2.wiki/skill/4209-heal/12/lu4	lu4	Active (attack)	132	8.0	True	No Attribute	none	700.0	1200.0		
4210	Chant of Life	skill1229	1	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/1/lu4	lu4	Active (attack)	43	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	2	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/2/lu4	lu4	Active (attack)	69	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	3	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/3/lu4	lu4	Active (attack)	99	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	4	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/4/lu4	lu4	Active (attack)	134	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	5	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/5/lu4	lu4	Active (attack)	173	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	6	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/6/lu4	lu4	Active (attack)	207	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	7	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/7/lu4	lu4	Active (attack)	239	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	8	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/8/lu4	lu4	Active (attack)	250	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	9	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/9/lu4	lu4	Active (attack)	258	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	10	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/10/lu4	lu4	Active (attack)	262	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	11	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/11/lu4	lu4	Active (attack)	262	8.0	True	No Attribute	none	700.0	1200.0		15
4210	Chant of Life	skill1229	12	HP is recovered.	https://mw2.wiki/skill/4210-chant-of-life/12/lu4	lu4	Active (attack)	263	8.0	True	No Attribute	none	700.0	1200.0		15
4211	Might	skill1068	1	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/1/lu4	lu4	Active (attack)	6	0.0	True	No Attribute	none				300
4211	Might	skill1068	2	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/2/lu4	lu4	Active (attack)	10	0.0	True	No Attribute	none				300
4211	Might	skill1068	3	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/3/lu4	lu4	Active (attack)	13	0.0	True	No Attribute	none				300
4211	Might	skill1068	4	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/4/lu4	lu4	Active (attack)	18	0.0	True	No Attribute	none				300
4211	Might	skill1068	5	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/5/lu4	lu4	Active (attack)	23	0.0	True	No Attribute	none				300
4211	Might	skill1068	6	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/6/lu4	lu4	Active (attack)	28	0.0	True	No Attribute	none				300
4211	Might	skill1068	7	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/7/lu4	lu4	Active (attack)	33	0.0	True	No Attribute	none				300
4211	Might	skill1068	8	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/8/lu4	lu4	Active (attack)	35	0.0	True	No Attribute	none				300
4211	Might	skill1068	9	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/9/lu4	lu4	Active (attack)	36	0.0	True	No Attribute	none				300
4211	Might	skill1068	10	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/10/lu4	lu4	Active (attack)	38	0.0	True	No Attribute	none				300
4211	Might	skill1068	11	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/11/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4211	Might	skill1068	12	P. Atk. is increased by 50%.	https://mw2.wiki/skill/4211-might/12/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4212	Shield	skill1040	1	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/1/lu4	lu4	Active (attack)	6	0.0	True	No Attribute	none				300
4212	Shield	skill1040	2	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/2/lu4	lu4	Active (attack)	10	0.0	True	No Attribute	none				300
4212	Shield	skill1040	3	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/3/lu4	lu4	Active (attack)	13	0.0	True	No Attribute	none				300
4212	Shield	skill1040	4	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/4/lu4	lu4	Active (attack)	18	0.0	True	No Attribute	none				300
4212	Shield	skill1040	5	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/5/lu4	lu4	Active (attack)	23	0.0	True	No Attribute	none				300
4212	Shield	skill1040	6	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/6/lu4	lu4	Active (attack)	28	0.0	True	No Attribute	none				300
4212	Shield	skill1040	7	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/7/lu4	lu4	Active (attack)	33	0.0	True	No Attribute	none				300
4212	Shield	skill1040	8	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/8/lu4	lu4	Active (attack)	35	0.0	True	No Attribute	none				300
4212	Shield	skill1040	9	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/9/lu4	lu4	Active (attack)	36	0.0	True	No Attribute	none				300
4212	Shield	skill1040	10	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/10/lu4	lu4	Active (attack)	38	0.0	True	No Attribute	none				300
4212	Shield	skill1040	11	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/11/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4212	Shield	skill1040	12	P. Def. +50%.	https://mw2.wiki/skill/4212-shield/12/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4213	Haste	skill1086	1	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/1/lu4	lu4	Active (attack)	6	0.0	True	No Attribute	none				300
4213	Haste	skill1086	2	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/2/lu4	lu4	Active (attack)	10	0.0	True	No Attribute	none				300
4213	Haste	skill1086	3	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/3/lu4	lu4	Active (attack)	13	0.0	True	No Attribute	none				300
4213	Haste	skill1086	4	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/4/lu4	lu4	Active (attack)	18	0.0	True	No Attribute	none				300
4213	Haste	skill1086	5	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/5/lu4	lu4	Active (attack)	23	0.0	True	No Attribute	none				300
4213	Haste	skill1086	6	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/6/lu4	lu4	Active (attack)	28	0.0	True	No Attribute	none				300
4213	Haste	skill1086	7	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/7/lu4	lu4	Active (attack)	33	0.0	True	No Attribute	none				300
4213	Haste	skill1086	8	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/8/lu4	lu4	Active (attack)	35	0.0	True	No Attribute	none				300
4213	Haste	skill1086	9	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/9/lu4	lu4	Active (attack)	36	0.0	True	No Attribute	none				300
4213	Haste	skill1086	10	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/10/lu4	lu4	Active (attack)	38	0.0	True	No Attribute	none				300
4213	Haste	skill1086	11	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/11/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4213	Haste	skill1086	12	Atk. Spd. is increased by 50%.	https://mw2.wiki/skill/4213-haste/12/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	1	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/1/lu4	lu4	Active (attack)	6	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	2	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/2/lu4	lu4	Active (attack)	10	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	3	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/3/lu4	lu4	Active (attack)	13	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	4	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/4/lu4	lu4	Active (attack)	18	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	5	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/5/lu4	lu4	Active (attack)	23	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	6	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/6/lu4	lu4	Active (attack)	28	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	7	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/7/lu4	lu4	Active (attack)	33	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	8	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/8/lu4	lu4	Active (attack)	35	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	9	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/9/lu4	lu4	Active (attack)	36	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	10	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/10/lu4	lu4	Active (attack)	38	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	11	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/11/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4214	Reflect Damage	skill0086	12	Received damage is reflected by 20%.	https://mw2.wiki/skill/4214-reflect-damage/12/lu4	lu4	Active (attack)	39	0.0	True	No Attribute	none				300
4215	Raid Curse	skill1064	1	You have been cursed by a Guardian Spirit. No magic or P. Skills can be used at this time. This curse befalls those who attempt to challenge a raid boss who is 9 or more Lv.s below their own, or those who do not meet the requirements for the raid. The curse is irreversible.	https://mw2.wiki/skill/4215-raid-curse/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none	1500.0	2000.0		600
4216	Scatter Enemy	skill0000	1		https://mw2.wiki/skill/4216-scatter-enemy/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none	800.0	1300.0		
4218	Drain	skill0000	1		https://mw2.wiki/skill/4218-drain/1/lu4	lu4	Active (attack)	0	0.0	True	Unholy , 20	unholy	600.0	1100.0		
4219	Hold	skill1201	1	Inflicted with hold and unable to move momentarily.	https://mw2.wiki/skill/4219-hold/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	hold	800.0	1300.0		30
4220	Dual Attack	skill0000	1		https://mw2.wiki/skill/4220-dual-attack/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none	50.0	200.0		
4221	Range Dual Attack	skill0000	1		https://mw2.wiki/skill/4221-range-dual-attack/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				
4222	Teleport	skill0000	1		https://mw2.wiki/skill/4222-teleport/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				
4223	Daytime Zaken	skill0000	1		https://mw2.wiki/skill/4223-daytime-zaken/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				14400
4224	Nighttime Zaken	skill0000	1		https://mw2.wiki/skill/4224-nighttime-zaken/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				10
4225	Stun Attack Resistance	skill4225	1	Slightly resistant to Sleep.	https://mw2.wiki/skill/4225-stun-attack-resistance/1/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4225	Stun Attack Resistance	skill4225	2	Slightly resistant to Sleep.	https://mw2.wiki/skill/4225-stun-attack-resistance/2/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4225	Stun Attack Resistance	skill4225	3	Slightly resistant to Sleep.	https://mw2.wiki/skill/4225-stun-attack-resistance/3/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4225	Stun Attack Resistance	skill4225	4	Resistant to Stun.	https://mw2.wiki/skill/4225-stun-attack-resistance/4/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4225	Stun Attack Resistance	skill4225	5	Resistant to Stun.	https://mw2.wiki/skill/4225-stun-attack-resistance/5/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4226	Ban Heal	skill0000	1		https://mw2.wiki/skill/4226-ban-heal/1/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4227	Zaken Regeneration	skill0000	1		https://mw2.wiki/skill/4227-zaken-regeneration/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				14400
4228	Double Dagger Attack	skill0000	1		https://mw2.wiki/skill/4228-double-dagger-attack/1/lu4	lu4	Active (attack)	25	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	2	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/2/lu4	lu4	Active (attack)	40	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	3	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/3/lu4	lu4	Active (attack)	56	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	4	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/4/lu4	lu4	Active (attack)	76	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	5	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/5/lu4	lu4	Active (attack)	99	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	6	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/6/lu4	lu4	Active (attack)	121	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	7	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/7/lu4	lu4	Active (attack)	142	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	8	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/8/lu4	lu4	Active (attack)	151	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	9	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/9/lu4	lu4	Active (attack)	159	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	10	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/10/lu4	lu4	Active (attack)	165	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	11	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/11/lu4	lu4	Active (attack)	168	17.0	True	No Attribute	none	700.0	1200.0		
4228	Double Dagger Attack	skill0000	12	NPC Double Dagger Attack	https://mw2.wiki/skill/4228-double-dagger-attack/12/lu4	lu4	Active (attack)	170	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	1		https://mw2.wiki/skill/4229-double-wind-fist/1/lu4	lu4	Active (attack)	25	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	2	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/2/lu4	lu4	Active (attack)	40	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	3	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/3/lu4	lu4	Active (attack)	56	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	4	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/4/lu4	lu4	Active (attack)	76	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	5	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/5/lu4	lu4	Active (attack)	99	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	6	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/6/lu4	lu4	Active (attack)	121	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	7	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/7/lu4	lu4	Active (attack)	142	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	8	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/8/lu4	lu4	Active (attack)	151	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	9	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/9/lu4	lu4	Active (attack)	159	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	10	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/10/lu4	lu4	Active (attack)	165	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	11	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/11/lu4	lu4	Active (attack)	168	17.0	True	No Attribute	none	700.0	1200.0		
4229	Double Wind Fist	skill0000	12	NPC Double Wind Fist	https://mw2.wiki/skill/4229-double-wind-fist/12/lu4	lu4	Active (attack)	170	17.0	True	No Attribute	none	700.0	1200.0		
4230	Wild Cannon	skill0000	1	Unleashes a devastating attack against castle gates and walls.	https://mw2.wiki/skill/4230-wild-cannon/1/lu4	lu4	Active (attack)	0	11.0	True	No Attribute	none	2500.0	3000.0		
4231	Spit Attack	skill0000	1		https://mw2.wiki/skill/4231-spit-attack/1/lu4	lu4	Active (attack)	13	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	2	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/2/lu4	lu4	Active (attack)	20	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	3	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/3/lu4	lu4	Active (attack)	27	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	4	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/4/lu4	lu4	Active (attack)	35	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	5	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/5/lu4	lu4	Active (attack)	45	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	6	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/6/lu4	lu4	Active (attack)	55	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	7	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/7/lu4	lu4	Active (attack)	65	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	8	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/8/lu4	lu4	Active (attack)	69	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	9	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/9/lu4	lu4	Active (attack)	73	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	10	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/10/lu4	lu4	Active (attack)	75	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	11	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/11/lu4	lu4	Active (attack)	77	8.0	True	Wind , 20	wind	600.0	1100.0		
4231	Spit Attack	skill0000	12	NPC Spit Attack	https://mw2.wiki/skill/4231-spit-attack/12/lu4	lu4	Active (attack)	78	8.0	True	Wind , 20	wind	600.0	1100.0		
4232	Spinning Slasher	skill0000	1		https://mw2.wiki/skill/4232-spinning-slasher/1/lu4	lu4	Active (attack)	13	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	2	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/2/lu4	lu4	Active (attack)	20	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	3	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/3/lu4	lu4	Active (attack)	28	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	4	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/4/lu4	lu4	Active (attack)	38	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	5	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/5/lu4	lu4	Active (attack)	50	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	6	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/6/lu4	lu4	Active (attack)	61	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	7	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/7/lu4	lu4	Active (attack)	71	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	8	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/8/lu4	lu4	Active (attack)	76	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	9	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/9/lu4	lu4	Active (attack)	80	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	10	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/10/lu4	lu4	Active (attack)	83	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	11	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/11/lu4	lu4	Active (attack)	84	6.0	True	No Attribute	none	60.0	200.0		
4232	Spinning Slasher	skill0000	12	NPC AE Strike	https://mw2.wiki/skill/4232-spinning-slasher/12/lu4	lu4	Active (attack)	85	6.0	True	No Attribute	none	60.0	200.0		
4233	Vampiric Attack	skill4233	1	Absorbs the enemy's HP with each attack.	https://mw2.wiki/skill/4233-vampiric-attack/1/lu4	lu4	Active (attack)	0	0.0	False	No Attribute	none				
4234	Spear Attack	skill0000	1		https://mw2.wiki/skill/4234-spear-attack/1/lu4	lu4	Active (attack)	32	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	2	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/2/lu4	lu4	Active (attack)	45	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	3	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/3/lu4	lu4	Active (attack)	63	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	4	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/4/lu4	lu4	Active (attack)	83	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	5	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/5/lu4	lu4	Active (attack)	106	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	6	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/6/lu4	lu4	Active (attack)	129	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	7	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/7/lu4	lu4	Active (attack)	150	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	8	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/8/lu4	lu4	Active (attack)	158	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	9	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/9/lu4	lu4	Active (attack)	164	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	10	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/10/lu4	lu4	Active (attack)	168	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	11	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/11/lu4	lu4	Active (attack)	170	0.0	True	No Attribute	none	900.0	1400.0		
4234	Spear Attack	skill0000	12	BOSS Spear Attack	https://mw2.wiki/skill/4234-spear-attack/12/lu4	lu4	Active (attack)	173	0.0	True	No Attribute	none	900.0	1400.0		
4235	Devastated Return	skill0000	1		https://mw2.wiki/skill/4235-devastated-return/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				
4236	Decrease Heal	skill1269	1	Reduces the effectiveness of recovery magic.	https://mw2.wiki/skill/4236-decrease-heal/1/lu4	lu4	Active (attack)	0	75.0	True	Wind , 20	wind	900.0	1400.0		120
4237	Decrease Speed	skill1236	1	Speed decreases momentarily.	https://mw2.wiki/skill/4237-decrease-speed/1/lu4	lu4	Active (attack)	0	75.0	True	Water , 20	water	70.0	400.0		60
4238	Increase Cooldown	skill1248	1	P. Skill/M. Skill Cooldown increases momentarily.	https://mw2.wiki/skill/4238-increase-cooldown/1/lu4	lu4	Active (attack)	0	75.0	True	No Attribute	none				60
4239	Antharas Recovery	skill1044	1	Antharas recovery stage 2.	https://mw2.wiki/skill/4239-antharas-recovery/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				1800
4240	Antharas Recovery	skill1044	1	Antharas Recovery stage 3.	https://mw2.wiki/skill/4240-antharas-recovery/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				1800
4241	Antharas Recovery	skill1044	1	Antharas Recovery stage 4.	https://mw2.wiki/skill/4241-antharas-recovery/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				1800
4242	Zaken Regeneration	skill0000	1		https://mw2.wiki/skill/4242-zaken-regeneration/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none				10
4243	Venomous Poison	skill4082	1	A deadly toxin courses through your bloodstream, gradually reducing your HP.	https://mw2.wiki/skill/4243-venomous-poison/1/lu4	lu4	Active (attack)	0	0.0	True	No Attribute	none	2000.0	2500.0		3600
4244	Wild Sweep	skill0000	1		https://mw2.wiki/skill/4244-wild-sweep/1/lu4	lu4	Active (attack)	13	6.0	True	No Attribute	none	60.0	200.0		
4244	Wild Sweep	skill0000	2	NPC Wild Sweep	https://mw2.wiki/skill/4244-wild-sweep/2/lu4	lu4	Active (attack)	20	6.0	True	No Attribute	none	60.0	200.0		
4244	Wild Sweep	skill0000	3	NPC Wild Sweep	https://mw2.wiki/skill/4244-wild-sweep/3/lu4	lu4	Active (attack)	28	6.0	True	No Attribute	none	60.0	200.0		
