id	name	grade	description	price_npc	weight	olympiad_usable	restrictions	required_items	craft_level	mp_consumption	result_item_name	result_item_grade	result_item_id	result_item_link	result_quantity	chance_of_success	drop_list	spoil_list
4994	Recipe: Elemental Gloves (60%)	NG	["For Dwarves only.", "The recipe for Elemental Gloves.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4994", "name": "Recipe: Elemental Gloves (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4994-recipe-elemental-gloves-60/lu4"}, {"id": "4092", "name": "Elemental Gloves Lining", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4092-elemental-gloves-lining/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}]	7	183	Elemental Gloves	B	2480	https://wiki.mw2.wiki/item/2480-elemental-gloves/lu4		60	[]	[]
4995	Recipe: Gloves of Grace (60%)	NG	["For Dwarves only.", "The recipe for Gloves of Grace.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4995", "name": "Recipe: Gloves of Grace (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4995-recipe-gloves-of-grace-60/lu4"}, {"id": "4093", "name": "Gloves of Grace Lining", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4093-gloves-of-grace-lining/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}]	7	183	Gloves of Grace	B	2481	https://wiki.mw2.wiki/item/2481-gloves-of-grace/lu4		60	[]	[]
4996	Recipe: Implosion Gauntlets (60%)	NG	["For Dwarves only.", "The recipe for Implosion Gauntlets.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4996", "name": "Recipe: Implosion Gauntlets (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4996-recipe-implosion-gauntlets-60/lu4"}, {"id": "4094", "name": "Implosion Gauntlets Fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4094-implosion-gauntlets-fabric/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}]	7	183	Implosion Gauntlets	B	2485	https://wiki.mw2.wiki/item/2485-implosion-gauntlets/lu4		60	[]	[]
4997	Recipe: Paradia Gloves (60%)	NG	["For Dwarves only.", "The recipe for Paradia Gloves.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4997", "name": "Recipe: Paradia Gloves (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4997-recipe-paradia-gloves-60/lu4"}, {"id": "4095", "name": "Paradia Gloves Pattern", "icon": "etc_letter_red_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4095-paradia-gloves-pattern/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}]	7	183	Paradia Gloves	B	2486	https://wiki.mw2.wiki/item/2486-paradia-gloves/lu4		60	[]	[]
4998	Recipe: Sealed Blue Wolf Gloves (60%)	NG	["For Dwarves only.", "The recipe for the sealed Blue Wolf Gloves.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4998", "name": "Recipe: Sealed Blue Wolf Gloves (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4998-recipe-sealed-blue-wolf-gloves-60/lu4"}, {"id": "4096", "name": "Sealed Blue Wolf Gloves Fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4096-sealed-blue-wolf-gloves-fabric/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "100.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Sealed Blue Wolf Gloves	B	2487	https://wiki.mw2.wiki/item/2487-sealed-blue-wolf-gloves/lu4		60	[{"npc": {"id": "20652", "name": "Leogul", "level": 61}, "amount": "1", "chance": 0.13240322}, {"npc": {"id": "21007", "name": "Doom Guard", "level": 61}, "amount": "1", "chance": 0.08959015}, {"npc": {"id": "21021", "name": "Sharp Talon Tiger", "level": 59}, "amount": "1", "chance": 0.09700439}, {"npc": {"id": "20628", "name": "Limal Karinness", "level": 64}, "amount": "1", "chance": 0.156}]	[]
4999	Recipe: Sealed Doom Boots (60%)	NG	["For Dwarves only.", "The recipe for the sealed Doom Boots.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	8040	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "4999", "name": "Recipe: Sealed Doom Boots (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/4999-recipe-sealed-doom-boots-60/lu4"}, {"id": "4099", "name": "Sealed Doom Boots Part", "icon": "etc_plate_silver_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4099-sealed-doom-boots-part/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "8", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "100.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Sealed Doom Boots	B	601	https://wiki.mw2.wiki/item/601-sealed-doom-boots/lu4		60	[{"npc": {"id": "20648", "name": "Paliote", "level": 57}, "amount": "1", "chance": 0.11789392}, {"npc": {"id": "20772", "name": "Barif's Pet", "level": 61}, "amount": "1", "chance": 0.19407838}, {"npc": {"id": "20809", "name": "Ghost of the Tower", "level": 60}, "amount": "1", "chance": 0.27822711}, {"npc": {"id": "21003", "name": "Grave Lich", "level": 57}, "amount": "1", "chance": 0.06387139}, {"npc": {"id": "21018", "name": "Ancient Gargoyle", "level": 56}, "amount": "1", "chance": 0.09598794}, {"npc": {"id": "21058", "name": "Beast Lord", "level": 60}, "amount": "1", "chance": 0.3849003}, {"npc": {"id": "20627", "name": "Maluk Lord", "level": 63}, "amount": "1", "chance": 0.13475}]	[]
5000	Recipe: Sword of Damascus (60%)	NG	["For Dwarves only.", "The recipe for a Sword of Damascus.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	131000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "5000", "name": "Recipe: Sword of Damascus (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5000-recipe-sword-of-damascus-60/lu4"}, {"id": "4114", "name": "Sword of Damascus Blade", "icon": "etc_sword_body_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4114-sword-of-damascus-blade/lu4"}, {"id": "1891", "name": "Artisan's Frame", "icon": "etc_artisans_frame_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/1891-artisans-frame/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "4042", "name": "Enria", "icon": "etc_gem_red_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/4042-enria/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "160", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "98", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "350.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Sword of Damascus	B	79	https://wiki.mw2.wiki/item/79-sword-of-damascus/lu4		60	[{"npc": {"id": "20815", "name": "Hound Dog of Hallate", "level": 63}, "amount": "1", "chance": 0.01983445}, {"npc": {"id": "21061", "name": "Hallate's Guardian", "level": 69}, "amount": "1", "chance": 0.02678985}, {"npc": {"id": "21087", "name": "Bloody Knight", "level": 65}, "amount": "1", "chance": 0.0155844}]	[]
5001	Recipe: Lance (60%)	NG	["For Dwarves only.", "The recipe for a Lance.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	131000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "5001", "name": "Recipe: Lance (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5001-recipe-lance-60/lu4"}, {"id": "4115", "name": "Lance Blade", "icon": "etc_sword_body_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4115-lance-blade/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "160", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "80", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "40", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4042", "name": "Enria", "icon": "etc_gem_red_i00", "grade": "NG", "quantity": "40", "link": "https://wiki.mw2.wiki/item/4042-enria/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "168", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "98", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "350.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Lance	B	97	https://wiki.mw2.wiki/item/97-lance/lu4		60	[{"npc": {"id": "20816", "name": "Hallate's Royal Guard", "level": 63}, "amount": "1", "chance": 0.01443128}, {"npc": {"id": "20967", "name": "Past Creature", "level": 76}, "amount": "1", "chance": 0.02012145}, {"npc": {"id": "21021", "name": "Sharp Talon Tiger", "level": 59}, "amount": "1", "chance": 0.00598382}, {"npc": {"id": "21087", "name": "Bloody Knight", "level": 65}, "amount": "1", "chance": 0.0155844}]	[]
5002	Recipe: Deadman's Glory (60%)	NG	["For Dwarves only.", "The recipe for the Deadman's Glory.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	131000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "5002", "name": "Recipe: Deadman's Glory (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5002-recipe-deadmans-glory-60/lu4"}, {"id": "4116", "name": "Deadman's Glory Stone", "icon": "etc_squares_gray_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4116-deadmans-glory-stone/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4042", "name": "Enria", "icon": "etc_gem_red_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/4042-enria/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "165", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "98", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "350.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Deadman's Glory	B	171	https://wiki.mw2.wiki/item/171-deadmans-glory/lu4		60	[{"npc": {"id": "21086", "name": "Bloody Liviona", "level": 65}, "amount": "1", "chance": 0.0155844}]	[]
5003	Recipe: Art of Battle Axe (60%)	NG	["For Dwarves only.", "The recipe for the Art of Battle Axe.", "Requires Create Item - Skill Level 7 (Warsmith Lv. 55).", "The success rate is 60%."]	131000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "5003", "name": "Recipe: Art of Battle Axe (60%)", "icon": "etc_recipe_red_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5003-recipe-art-of-battle-axe-60/lu4"}, {"id": "4117", "name": "Art of Battle Axe Blade", "icon": "etc_sword_body_i00", "grade": "NG", "quantity": "13", "link": "https://wiki.mw2.wiki/item/4117-art-of-battle-axe-blade/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "120", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4042", "name": "Enria", "icon": "etc_gem_red_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/4042-enria/lu4"}, {"id": "1460", "name": "Crystal (B-Grade)", "icon": "etc_crystal_red_i00", "grade": "B", "quantity": "165", "link": "https://wiki.mw2.wiki/item/1460-crystal-b-grade/lu4"}, {"id": "2132", "name": "Gemstone B", "icon": "etc_bead_green_i00", "grade": "NG", "quantity": "98", "link": "https://wiki.mw2.wiki/item/2132-gemstone-b/lu4"}, {"id": "57", "name": "Adena", "icon": "etc_adena_i00", "grade": "NG", "quantity": "350.000", "link": "https://wiki.mw2.wiki/item/57-adena/lu4"}]	7	183	Art of Battle Axe	B	175	https://wiki.mw2.wiki/item/175-art-of-battle-axe/lu4		60	[{"npc": {"id": "21006", "name": "Doom Servant", "level": 60}, "amount": "1", "chance": 0.00519004}, {"npc": {"id": "21019", "name": "Fallen Orc Archer", "level": 57}, "amount": "1", "chance": 0.00569803}, {"npc": {"id": "21086", "name": "Bloody Liviona", "level": 65}, "amount": "1", "chance": 0.0155844}, {"npc": {"id": "21178", "name": "Lilim Marauder", "level": 57}, "amount": "1", "chance": 0.01563285}]	[]
